date,league,home_team,away_team,market_H,market_D,market_A,nomarket_H,nomarket_D,nomarket_A,poisson_home_xg,poisson_away_xg,poisson_diff,market_pick,nomarket_pick,market_confidence,nomarket_confidence,models_agree,market_nomarket_disagree,actual_result,home_odds,draw_odds,away_odds
2021-08-20,Ligue 1,Brest,Paris SG,0.0920351529480534,0.1406197918717888,0.7673450551801576,0.1933846072415461,0.2117948910282099,0.594820501730244,0.9843933613153688,2.4973215386785497,1.5129281773631809,A,A,0.7673450551801576,0.594820501730244,True,False,A,9.5,5.75,1.25
2021-08-20,Bundesliga,RB Leipzig,Stuttgart,0.7094798867640757,0.1761591357271892,0.114360977508735,0.6262888929546866,0.2108861380919285,0.1628249689533848,2.5206472155172914,0.8869308520468501,-1.6337163634704417,H,H,0.7094798867640757,0.6262888929546866,True,False,H,1.36,5.25,7.0
2021-08-21,Premier League,Aston Villa,Newcastle,0.5354894796598647,0.262332310699063,0.2021782096410722,0.4241841904868025,0.2785003118205478,0.2973154976926496,1.679225803179358,1.0557927692428182,-0.6234330339365399,H,H,0.5354894796598647,0.4241841904868025,True,False,H,1.8,3.75,4.33
2021-08-21,Serie A,Verona,Sassuolo,0.338005031277841,0.3033555280603162,0.3586394406618429,0.248697474651923,0.3177742152261703,0.4335283101219067,1.2391994260613368,1.284771479072457,0.0455720530111201,A,A,0.3586394406618429,0.4335283101219067,True,False,A,2.62,3.3,2.62
2021-08-21,Serie A,Torino,Atalanta,0.1484753324425813,0.205160897056421,0.6463637705009976,0.1068172370841835,0.2502054792519986,0.6429772836638177,0.9961236010386846,2.001735333902274,1.0056117328635894,A,A,0.6463637705009976,0.6429772836638177,True,False,A,5.5,4.33,1.55
2021-08-21,Serie A,Inter,Genoa,0.7323072140796637,0.1687457787927003,0.0989470071276359,0.7285031800730494,0.1799255909867815,0.0915712289401691,2.553990734717083,1.0152780613756296,-1.5387126733414531,H,H,0.7323072140796637,0.7285031800730494,True,False,H,1.33,5.25,9.0
2021-08-21,Serie A,Empoli,Lazio,0.1786421867191243,0.231549650107143,0.5898081631737327,0.1137040472305059,0.1975865538246235,0.6887093989448705,0.9099291353109296,2.020560346469824,1.1106312111588943,A,A,0.5898081631737327,0.6887093989448705,True,False,A,4.6,4.0,1.7
2021-08-21,Premier League,Man City,Norwich,0.8545888433154981,0.0943958141137907,0.0510153425707111,0.8772329824873538,0.0965781589101645,0.0261888586024816,3.250525334448868,0.718605750862266,-2.531919583586602,H,H,0.8545888433154981,0.8772329824873538,True,False,H,1.08,11.0,26.0
2021-08-21,Premier League,Liverpool,Burnley,0.8049133375180008,0.1239905383728895,0.0710961241091096,0.7701451602758301,0.1496720678180838,0.080182771906086,2.638377172094833,0.7731160373949214,-1.8652611346999115,H,H,0.8049133375180008,0.7701451602758301,True,False,H,1.18,7.5,13.0
2021-08-21,Premier League,Leeds,Everton,0.3882846718750338,0.3005603631831693,0.3111549649417969,0.4910328101315138,0.2467403117928188,0.2622268780756673,1.356772054778336,1.2587164837937923,-0.0980555709845436,H,H,0.3882846718750338,0.4910328101315138,True,False,D,2.37,3.4,3.0
2021-08-21,Premier League,Crystal Palace,Brentford,0.3553331848463902,0.313789802355625,0.3308770127979848,0.3875142375734907,0.2622793869712018,0.3502063754553074,1.391161530222946,1.180531307522045,-0.2106302227009011,H,H,0.3553331848463902,0.3875142375734907,True,False,D,2.55,3.2,2.87
2021-08-21,Premier League,Brighton,Watford,0.5724576256830191,0.2638174761988692,0.1637248981181117,0.4871233819177044,0.2836492344631665,0.2292273836191291,1.8621104204547865,0.9450375392017506,-0.917072881253036,H,H,0.5724576256830191,0.4871233819177044,True,False,H,1.7,3.5,5.75
2021-08-21,Ligue 1,St Etienne,Lille,0.28395648549297,0.3085510665168328,0.4074924479901972,0.3156202792175477,0.264361843671768,0.4200178771106844,1.116259171587707,1.237736549323963,0.1214773777362558,A,A,0.4074924479901972,0.4200178771106844,True,False,D,3.1,3.2,2.4
2021-08-21,La Liga,Espanol,Villarreal,0.2817902560819409,0.2939522453352485,0.4242574985828105,0.2304060327601062,0.3092199178904181,0.4603740493494755,1.1503096764904182,1.4153883697536789,0.2650786932632607,A,A,0.4242574985828105,0.4603740493494755,True,False,D,3.1,3.4,2.3
2021-08-21,La Liga,Granada,Valencia,0.3724571063205519,0.3006754304158625,0.3268674632635854,0.3775036831945005,0.3197993816901821,0.3026969351153173,1.3213275447132098,1.1313917994694296,-0.1899357452437802,H,H,0.3724571063205519,0.3775036831945005,True,False,D,2.45,3.4,2.87
2021-08-21,Bundesliga,Bochum,Mainz,0.3434476676806732,0.2943491020104408,0.3622032303088859,0.3463019629183333,0.2657941320786083,0.3879039050030583,1.2906930418110054,1.3392086052931,0.0485155634820946,A,A,0.3622032303088859,0.3879039050030583,True,False,H,2.62,3.5,2.62
2021-08-21,Ligue 1,Monaco,Lens,0.5637210262265624,0.2538741278781353,0.1824048458953022,0.5350319906255989,0.2553700834045362,0.2095979259698649,1.675896041936254,0.9412504853887118,-0.7346455565475423,H,H,0.5637210262265624,0.5350319906255989,True,False,A,1.7,3.75,4.75
2021-08-21,Bundesliga,Freiburg,Dortmund,0.1444484877218194,0.1908317609465381,0.6647197513316425,0.2840712108496448,0.2508937346308865,0.4650350545194687,1.0309261194022623,2.0490771286528817,1.0181510092506194,A,A,0.6647197513316425,0.4650350545194687,True,False,H,5.5,4.75,1.5
2021-08-21,Bundesliga,Greuther Furth,Bielefeld,0.3524051298363093,0.2993214396163818,0.3482734305473088,0.3731725605656649,0.260359234843218,0.366468204591117,1.2956549599665057,1.321170664169467,0.0255157042029612,H,H,0.3524051298363093,0.3731725605656649,True,False,D,2.55,3.4,2.7
2021-08-21,Bundesliga,Ein Frankfurt,Augsburg,0.6259197754402896,0.2169292751657131,0.1571509493939972,0.6692490309449891,0.1826201894029857,0.1481307796520251,2.218968636544004,1.0807458453691077,-1.1382227911748963,H,H,0.6259197754402896,0.6692490309449891,True,False,D,1.57,4.5,5.25
2021-08-21,Bundesliga,Leverkusen,M'gladbach,0.4206207005899466,0.2788692930342682,0.3005100063757852,0.47812236821491,0.2412751699769224,0.2806024618081676,1.6288092511729046,1.286373069255739,-0.3424361819171657,H,H,0.4206207005899466,0.47812236821491,True,False,H,2.2,3.75,3.0
2021-08-21,La Liga,Alaves,Mallorca,0.4130875927889871,0.3116802683085784,0.2752321389024344,0.3983827076435047,0.3057673338049433,0.2958499585515519,1.412264398087176,1.2311596638479203,-0.1811047342392557,H,H,0.4130875927889871,0.3983827076435047,True,False,A,2.25,3.2,3.4
2021-08-21,La Liga,Ath Bilbao,Barcelona,0.2080726119639404,0.253964358452021,0.5379630295840386,0.2113343121915221,0.2255194159339047,0.5631462718745732,1.0944049282959312,1.6450199698840964,0.5506150415881652,A,A,0.5379630295840386,0.5631462718745732,True,False,D,4.0,3.75,1.85
2021-08-21,Bundesliga,Hertha,Wolfsburg,0.2933643365594168,0.2961386574592408,0.4104970059813423,0.2174137115458648,0.2597099348858293,0.522876353568306,1.2451425184552498,1.4824499464537215,0.2373074279984717,A,A,0.4104970059813423,0.522876353568306,True,False,A,3.0,3.4,2.37
2021-08-22,Ligue 1,Strasbourg,Troyes,0.4695361149125191,0.2902767906827135,0.2401870944047674,0.3905472504008688,0.2890846855299174,0.3203680640692139,1.3913038147547483,1.05336307360397,-0.3379407411507782,H,H,0.4695361149125191,0.3905472504008688,True,False,D,2.0,3.4,3.75
2021-08-22,Serie A,Roma,Fiorentina,0.5625547080045473,0.2536854408975411,0.1837598510979115,0.6128694336027505,0.2387475911653341,0.1483829752319153,1.7888069221543732,1.0855446373903312,-0.703262284764042,H,H,0.5625547080045473,0.6128694336027505,True,False,H,1.72,3.8,4.75
2021-08-22,Serie A,Napoli,Venezia,0.7850381094297024,0.1371793735356026,0.077782517034695,0.8287442016367151,0.1288132175715181,0.0424425807917667,2.864118993802046,0.7611683256230267,-2.102950668179019,H,H,0.7850381094297024,0.8287442016367151,True,False,H,1.22,6.5,12.0
2021-08-22,Serie A,Bologna,Salernitana,0.5887544834411883,0.2398967389880616,0.1713487775707501,0.6433313974965469,0.2217783485101943,0.1348902539932587,2.050542379119034,0.9027607178082108,-1.1477816613108232,H,H,0.5887544834411883,0.6433313974965469,True,False,H,1.65,4.0,5.0
2021-08-22,Serie A,Udinese,Juventus,0.1182597419984238,0.1888196539978402,0.692920604003736,0.1128610640525587,0.241835837906528,0.6453030980409132,0.928474264108916,2.199134199766021,1.2706599356571049,A,A,0.692920604003736,0.6453030980409132,True,False,D,7.5,4.33,1.45
2021-08-22,Premier League,Southampton,Man United,0.1499644376030861,0.210504087065478,0.6395314753314358,0.2091439768734801,0.2247861216058195,0.5660699015207004,0.9731259431177988,2.047303593987045,1.0741776508692464,A,A,0.6395314753314358,0.5660699015207004,True,False,D,5.5,4.2,1.57
2021-08-22,Premier League,Arsenal,Chelsea,0.1757617004131563,0.2412635658122549,0.5829747337745887,0.328137097805342,0.2607283624750767,0.4111345397195811,0.9971743397222852,1.889040377416199,0.8918660376939138,A,A,0.5829747337745887,0.4111345397195811,True,False,A,4.75,3.75,1.72
2021-08-22,Ligue 1,Rennes,Nantes,0.5168871116379867,0.2722554813108025,0.2108574070512107,0.4978686499106887,0.2563177800224659,0.2458135700668453,1.647558911636144,1.0255494287872329,-0.6220094828489111,H,H,0.5168871116379867,0.4978686499106887,True,False,H,1.85,3.6,4.2
2021-08-22,Premier League,Wolves,Tottenham,0.2744683512716887,0.3072803166865374,0.4182513320417738,0.3309243512522514,0.25795227865793,0.4111233700898185,1.1608861127157963,1.4494202837204206,0.2885341710046243,A,A,0.4182513320417738,0.4111233700898185,True,False,A,3.2,3.2,2.35
2021-08-22,Ligue 1,Metz,Reims,0.4130875927889871,0.3116802683085784,0.2752321389024344,0.3840855329868909,0.2807260890514686,0.3351883779616404,1.331761259121614,1.1123656896690548,-0.2193955694525591,H,H,0.4130875927889871,0.3840855329868909,True,False,D,2.25,3.2,3.4
2021-08-22,Bundesliga,Bayern Munich,FC Koln,0.8416363683581433,0.0999295483311057,0.0584340833107509,0.8192531770287891,0.127473527208992,0.0532732957622189,3.5437241214517194,0.8496723888326071,-2.6940517326191125,H,H,0.8416363683581433,0.8192531770287891,True,False,H,1.11,11.0,16.0
2021-08-22,Bundesliga,Hoffenheim,Union Berlin,0.472198071741727,0.2804151208354708,0.2473868074228022,0.4774103600145383,0.2565795979817524,0.2660100420037093,1.57796256206755,1.1455116974441282,-0.4324508646234217,H,H,0.472198071741727,0.4774103600145383,True,False,D,2.0,3.6,3.6
2021-08-22,La Liga,Ath Madrid,Elche,0.7856322802668041,0.1422548710830541,0.0721128486501417,0.7402718428163862,0.1897160048975602,0.0700121522860535,2.563542367875801,0.7270440163686095,-1.8364983515071915,H,H,0.7856322802668041,0.7402718428163862,True,False,H,1.22,5.75,17.0
2021-08-22,Ligue 1,Montpellier,Lorient,0.4455390086682369,0.294564990362368,0.2598960009693951,0.495120311517529,0.2739756211673551,0.2309040673151159,1.3717237752376286,0.9523170239408746,-0.419406751296754,H,H,0.4455390086682369,0.495120311517529,True,False,H,2.1,3.4,3.5
2021-08-22,La Liga,Sociedad,Vallecano,0.675763876918014,0.2037221242207321,0.1205139988612538,0.5665031432073667,0.2513828553587175,0.1821140014339157,1.944375443890877,0.8228122540478731,-1.1215631898430038,H,H,0.675763876918014,0.5665031432073667,True,False,H,1.44,4.33,7.5
2021-08-22,Ligue 1,Bordeaux,Angers,0.3133787636256087,0.314231932532998,0.3723893038413933,0.3200289396773334,0.3136964810283124,0.366274579294354,1.1792796695209578,1.3493014576531497,0.1700217881321919,A,A,0.3723893038413933,0.366274579294354,True,False,D,2.87,3.2,2.62
2021-08-22,Ligue 1,Lyon,Clermont,0.6292710128523131,0.215179569620686,0.1555494175270008,0.6078827421161237,0.1988946134883371,0.1932226443955392,2.225373322264374,1.0031553305890342,-1.22221799167534,H,H,0.6292710128523131,0.6078827421161237,True,False,D,1.55,4.5,5.25
2021-08-22,La Liga,Levante,Real Madrid,0.1617648390717707,0.2117313987739061,0.626503762154323,0.1416023626394634,0.1949373653873315,0.6634602719732049,1.0203367682842837,1.858292759508558,0.8379559912242744,A,A,0.626503762154323,0.6634602719732049,True,False,D,5.0,4.33,1.6
2021-08-23,La Liga,Getafe,Sevilla,0.2483448148181766,0.3013458292332782,0.4503093559485452,0.2123711185284456,0.2961514533030177,0.4914774281685365,1.0230454268332347,1.3525659489857809,0.3295205221525461,A,A,0.4503093559485452,0.4914774281685365,True,False,A,3.5,3.2,2.2
2021-08-23,La Liga,Osasuna,Celta,0.3438388597463674,0.3099621076833435,0.3461990325702891,0.3982174571247025,0.3104531231188753,0.2913294197564222,1.21280895575341,1.1603364447236268,-0.0524725110297832,A,H,0.3461990325702891,0.3982174571247025,False,True,D,2.62,3.25,2.75
2021-08-23,Premier League,West Ham,Leicester,0.3633772440454134,0.2948333251434696,0.341789430811117,0.4744445870545135,0.2237210624009279,0.3018343505445585,1.42576914908289,1.3958420238903595,-0.0299271251925306,H,H,0.3633772440454134,0.4744445870545135,True,False,H,2.5,3.5,2.75
2021-08-23,Serie A,Cagliari,Spezia,0.485713191322754,0.2881626715593153,0.2261241371179307,0.3033977219456998,0.3369147004658004,0.3596875775884998,1.4890139909832467,1.1167590227492388,-0.3722549682340079,H,A,0.485713191322754,0.3596875775884998,False,True,D,1.95,3.4,4.0
2021-08-23,Serie A,Sampdoria,Milan,0.2107814454890793,0.2635477564105907,0.52567079810033,0.1560488917659165,0.2728388090203916,0.5711122992136918,1.10595332849551,1.945537587965172,0.8395842594696619,A,A,0.52567079810033,0.5711122992136918,True,False,A,4.0,3.6,1.9
2021-08-27,Serie A,Udinese,Venezia,0.5697821023657337,0.2536690593565853,0.176548838277681,0.3912621476791258,0.2750870501966991,0.3336508021241749,1.7648311339177989,0.9112761398703876,-0.8535549940474113,H,H,0.5697821023657337,0.3912621476791258,True,False,H,1.7,3.75,5.0
2021-08-27,Serie A,Verona,Inter,0.1484753324425813,0.205160897056421,0.6463637705009976,0.1291418475271332,0.200586514430713,0.6702716380421538,1.0817566745629237,2.137908033760238,1.0561513591973144,A,A,0.6463637705009976,0.6702716380421538,True,False,A,5.5,4.33,1.55
2021-08-27,Ligue 1,Nantes,Lyon,0.1785161816412299,0.2285247033091224,0.5929591150496476,0.2402919589563643,0.2375364488432931,0.5221715922003425,1.006397591200438,1.9872242190974567,0.9808266278970188,A,A,0.5929591150496476,0.5221715922003425,True,False,A,4.5,4.0,1.66
2021-08-27,La Liga,Mallorca,Espanol,0.3492800430677545,0.3387327660152457,0.3119871909169997,0.4545123459024683,0.3123557384584974,0.2331319156390341,1.180189984787602,1.2022276588558285,0.0220376740682264,H,H,0.3492800430677545,0.4545123459024683,True,False,H,2.6,2.9,3.1
